path,category,reason,risk_level,referenced_by,recommended_action
expfam/src/archive/exp_dual_4_mismatch.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/GEMINI_REPORT_PHASE2_FINAL.md,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/exp_synthetic_1_k.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/archive/GEMINI_REPORT_ULTIMATE.md,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/exp_synthetic_2_n.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/archive/GEMINI_REPORT_ULTIMATE.md,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/exp_synthetic_3_d.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/archive/GEMINI_REPORT_ULTIMATE.md,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/exp_synthetic_4_mismatch.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/archive/GEMINI_REPORT_ULTIMATE.md,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/exp_synthetic_5_ablation.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/archive/GEMINI_REPORT_ULTIMATE.md,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_poc_poisson.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_real_all.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/src/audit_wine_old05_vs_fixed.py,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_real_movielens.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_bic.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_d.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,expfam/results/archive/log_synthetic_d.txt,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_d_all.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_families.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_k_all.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_n.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/experiment_synthetic_n_all.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,unreferenced,Keep in place until human confirms references and approves archive policy.
expfam/src/archive/run_exp2_bic_kstar.py,ARCHIVE_CANDIDATE,Listed in cleanup manifest as old/archive/pilot material or already under archive.,low,archive/notion_scripts/notion_v5_final.py,Keep in place until human confirms references and approves archive policy.
expfam/src/__pycache__,DELETE_CANDIDATE,"Python bytecode cache directory; generated artifact, not research data.",low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/data_generator_expfam.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/model_dual_expfam.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/model_dual_expfam_fixed.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/model_expfam.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/run_common_realdata_reconstruction_eval.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/run_fixed_real_cora_scaling_heldout.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/run_fixed_real_movielens_colike_interpretation.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/run_half_factor_minimal_check.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
expfam/src/__pycache__/utils_expfam.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
reproduction/src/__pycache__,DELETE_CANDIDATE,"Python bytecode cache directory; generated artifact, not research data.",low,N/A,Human can delete after confirming it is untracked; no script action taken.
reproduction/src/__pycache__/data_generator.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,N/A,Human can delete after confirming it is untracked; no script action taken.
reproduction/src/__pycache__/model.cpython-313.pyc,DELETE_CANDIDATE,Compiled Python bytecode; generated artifact.,low,CLEANUP_MANIFEST.md,Human can delete after confirming it is untracked; no script action taken.
.gitignore,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;docs_for_notebooklm/REPORT_HISTORY.md,Keep; not a cleanup target in this dry-run.
CLAUDE.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;README.md;RESEARCH_MASTER.md;START_HERE.md;docs/README.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/01_formula_code_audit.md;docs_for_notebooklm/04_notebooklm_final_validation.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md,Keep; not a cleanup target in this dry-run.
CLEANUP_MANIFEST.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,KNOWN_ISSUES.md,Keep; not a cleanup target in this dry-run.
EXPERIMENT_REGISTRY.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;CLEANUP_MANIFEST.md;RESEARCH_MASTER.md;START_HERE.md;reports/real_data_experiment_plan.md,Keep; not a cleanup target in this dry-run.
KNOWN_ISSUES.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;CLEANUP_MANIFEST.md;RESEARCH_MASTER.md;START_HERE.md;reports/real_data_experiment_plan.md;expfam/src/run_half_factor_minimal_check.py,Keep; not a cleanup target in this dry-run.
Mato Lab Program,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/DecideNumFactor.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
Mato Lab Program/EffcalcEtaNewton (1).m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs/math_notes/half_factor_literature_code_check.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/NOLTA_exp_ver3_revise_batch.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/NOLTA_exp_ver5 (1).pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md;docs/math_notes/half_factor_literature_code_check.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/calcEtaNewton.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;CLEANUP_MANIFEST.md;RESEARCH_MASTER.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/01_formula_code_audit.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md;docs_for_notebooklm/REPORT_TO_CHATGPT.md;docs/math_notes/half_factor_literature_code_check.md;docs/math_notes/half_factor_revision_for_manuscript.md;docs/presentation/seminar_formula_enhancement_plan.md;docs/presentation/seminar_notion_draft_part2.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/calcRmseDesc.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
Mato Lab Program/calcdescmetric_ver4.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/model.py;docs/math_notes/half_factor_literature_code_check.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/calcw.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md;reproduction/src/model.py;docs/math_notes/half_factor_literature_code_check.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/calcw0.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/01_formula_code_audit.md;reproduction/src/model.py;docs/math_notes/half_factor_literature_code_check.md,Keep; not a cleanup target in this dry-run.
Mato Lab Program/main_save_func_parfor (1).m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
Mato Lab Program/setParamsDesc.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/model.py,Keep; not a cleanup target in this dry-run.
Mato Lab Program/setTrueParams.m,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/data_generator.py,Keep; not a cleanup target in this dry-run.
README.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;START_HERE.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs_for_notebooklm/REPORT_HISTORY.md;reports/real_data_experiment_plan.md;docs/presentation/seminar_notion_draft_part2.md;docs/presentation/seminar_notion_draft_part3.md;docs/presentation/seminar_notion_draft_part4.md;docs/presentation/seminar_notion_full.md;docs/presentation/seminar_notion_full_formula_rich.md,Keep; not a cleanup target in this dry-run.
